id	artist	song	album_name
JoMla85Z6xWJHwt7	St. Vincent	Landmines	Marry Me
Jod74jry7qyRqlcL	The Kinks	Till the End of the Day	The Kink Kontroversy
JqO4c0zUgkXCxDx0	Chico Buarque	Filosofia	Sinal Fechado
JrNSpq1rg6d10IMW	Wilson Simonal	Carango	Simonal (Trilha Sonora Do Filme)
JrPhdLuvOnMMXZGR	Stan Getz	Moonlight In Vermont	Walkman Jazz: Stan Getz
JrjFRJUJyXxxgEyg	Ariana Grande	goodnight n go	Sweetener
JswSrxldYzKXcABe	Suffocation	Prelude To Repulsion	Suffocation
Jt6Xlj3qdL1X1uCS	Brandi Carlile	Dying Day	Give Up The Ghost
JtAe8UfBaRHbIzns	All Saints	Black Coffee	Saints & Sinners
JtCSfXZ0vJJTj7QI	Bea Miller	Enemy Fire	Not An Apology
JtoOtR9E14ZA4Gbj	Xiu Xiu	Luber	Knife Play
Jtq6snveWJRMa0bE	The Weeknd	Privilege	My Dear Melancholy,
JtwyzoBa2N48HsHo	The Beatles	Michelle	Rubber Soul (Remastered)
Ju30MPp5pmC98Rv7	Alice in Chains	Confusion	Facelift
JuRTgGLQT3mJixbp	Hard-Fi	Tonight	Best Of 2004 - 2014
JvOSYYoGMARdZYdX	Chico Buarque	Imagina	Carioca
JvRBtijQDQO6nhEG	Arctic Monkeys	Fire and the Thud	Humbug
JvaJOVSe2aqTqgru	M.I.A.	Illygirl	MAYA (Deluxe)
Jx9BUH45ctES4QYy	Jesse McCartney	Leavin'	Departure - Recharged
JxIk0fneRwJwmhmW	Red	Never Be The Same	Innocence & Instinct
JyDL1Y8dhc6hIKnA	PJ Harvey	The Ministry of Social Affairs	The Hope Six Demolition Project
JyMlKHY9RjcJKjQh	Avril Lavigne	How You Remind Me	Avril Lavigne (Expanded Edition)
JyPKhZCsW7gLqz42	Chief Keef	Laughin' To The Bank	Finally Rich (Deluxe)
JyrH5vad1UBThKPd	James Blunt	No Bravery	Back To Bedlam
JzlmKozfo1gqumlu	Kylie Minogue	My Secret Heart	Enjoy Yourself
Jzn4tZikE21nNUPl	Crimson Glory	Lonely	Transcendence
K0EnykTiRP4QB8oE	Corinne Bailey Rae	Butterfly	Corinne Bailey Rae
K0aT6dP3FbnSUyzY	The Shins	Gone for Good	Chutes Too Narrow
K1HscSosu2LAfq59	Mr.Kitty	Neglect	Time
K1QVDLDwOSxvGOdc	The Clash	Tommy Gun	Give 'Em Enough Rope
K1ePJmdRGMNB4SDY	Poets of the Fall	Late Goodbye	Signs of Life
K2HON676YJBCNObv	Lenka	The Show	Lenka (Expanded Edition)
K2RPxbMwfDlu5neK	Muse	Dig Down	Simulation Theory (Super Deluxe)
K2SdWHcMdhvWZZJg	BTOB	Stand Up	Press Play
K2YQifxFWO0GXX4B	Engenheiros Do Hawaii	Realidade Virtual	Infinita Highway
K2gMISj7br577RSV	Parachute	Something to Believe In	The Way It Was
K36H0lEtqS3IJgGa	Moby	Where You End	Hotel
K36TWMG2jZ5PSBoT	Angels & Airwaves	Young London	Love, Pt. 1 & 2
K3UlgXW5CaIFQRAQ	Belanova	One, Two, Three, GO!	Fantasía Pop
K3Vkd4wIuLAQZheY	The Strokes	Last Nite	Is This It
K3lGspevuT7yxZaa	The Roots	The Next Movement	Things Fall Apart
K3q3i65gqKnoRZnX	Spice Girls	Baby Come Round	Mama / Who Do You Think You Are
K4EwkQie0TJCizrr	Anathema	Leaving It Behind	The Optimist
K5ITrNJMmioN1u8V	Ned Miller	From A Jack To A King	Classic American Hits
K5dByYSSL8wnePDc	Architects	Delete, Rewind	The Here and Now
K5hYXAJe6YOVUanz	The Fall	Hit The North Part 1	The Frenz Experiment
K6RKLKDPO6CUwwAq	Deep Purple	One More Rainy Day	Shades of Deep Purple
K6YhPO8ON5yxet26	The New Pornographers	Twin Cinema	Twin Cinema
K6ZbU5JTI9o5aQfu	Dolly Parton	Eagle When She Flies	Eagle When She Flies
K6dklMBW6pcuxBol	Julie Byrne	Sea As It Glides	Not Even Happiness
K7KI59z1bCESszKH	Fresno	Orgulho	O Rio a Cidade a Árvore
K7VnD2hLfrG4Wtkl	Babes in Toyland	Blood	Fontanelle
K7amDTeZDJg7Ozxw	Airways	One Foot	One Foot
K7vyxC83lQfqZSPg	Throwing Muses	Bright Yellow Gun	University
K8g3ZS2IlclNVgS1	Metronomy	Not Made For Love	Not Made For Love
K90gzEQvo7ezB92j	Ash	Orpheus	Meltdown
K9cE0gr6zyS8hmN2	Tony! Toni! Toné!	(Lay Your Head On My) Pillow	Sons Of Soul
KA3LHOCv9n4IjjKP	Trevor Moran	Echo	Echo - Single
KAUyXbLAuVeKPHZl	alt-J	Taro	An Awesome Wave
KAimNeWznhYIG1bA	serpentwithfeet	seedless	soil
KBWUmNfvhuPfZtzx	Toto	Afraid of Love	Toto IV
KBo2p07O2ZihkQck	Tove Lo	LIGHT BEAMS	BLUE LIPS (lady wood phase II)
KCACCeRamDuSiRJJ	Wire	Options R	Dot Dash
KCEKeQJHuiAz7167	Van Morrison	Moondance	Moondance
KCU1zZZul3weEjsQ	Placebo	Scared of Girls	Without You I'm Nothing
KDVfORXfLDJbmErs	Bob Dylan	Simple Twist of Fate (Live)	The Bootleg Series, Vol. 5 - Bob Dylan Live 1975: The Rolling Thunder Revue
KDkaYqYf1heHQbwX	Joaquín Sabina	Peces de ciudad	Dímelo En La Calle
KDlGm2WXdxgHo3gm	The Deep Dark Woods	The Place I Left Behind	The Place I Left Behind
KEHXZ0lSyQ3Pe9u7	Sigur Rós	The Rains of Castamere	Game Of Thrones: Season 4 (Music from the HBO Series)
KEoLoK6JfFaTfeFw	Jonas Brothers	One Man Show	A Little Bit Longer
KFbfr0fWWCTGXIJj	Ingrid Michaelson	You And I	Be OK
KFjamtIuTSqzNisN	System of a Down	Spiders	System Of A Down (Bonus Pack)
KFl1UaQWKchPyQyN	The Modern Lovers	Someone I Care About	The Modern Lovers
KGlfh2mkoz8B9AIK	Goldfrapp	Believer	Head First
KHtJkaWozyCzsxvf	Vanessa Carlton	Dear California	Rabbits On The Run
KIDDZBYfAsLJaua0	Liza Minnelli	Maybe This Time	Cabaret
KJ9uHHRaK27UerQl	Joni Mitchell	Morning Morgantown	Ladies Of The Canyon
KJHpb4iSjO4JCpID	Judas Priest	Dissident Aggressor	Sin After Sin
KJyVTXfwdjUGtj5m	Boyzone	Love Is A Hurricane	Brother
KKmk2QJLVj2Aqsjg	Ariana Grande	NASA	thank u, next
KLIcOqL2vJmI8UVV	Biffy Clyro	Animal Style	Ellipsis (Deluxe)
KM6OS3OpheHBKHSN	The Allman Brothers Band	Black Hearted Woman	The Allman Brothers Band (Deluxe)
KMMPB7AgaLFF9MkK	At the Gates	A Stare Bound in Stone	To Drink From The Night Itself
KMOPxhZE5iTBlynY	Brooks & Dunn	Red Dirt Road	#1s ... and then some
KMpClTBRlsz7X6oB	Tiësto	Feel It in My Bones	Kaleidoscope
KNWTsGsMKrMUOZGP	Black Veil Brides	Knives and Pens	We Stitch These Wounds
KNkXfhAr88FaozHB	Bloc Party	Little Thoughts	Silent Alarm (U.S. Version)
KNkk2UdyYeZTRMUB	Horrendous	Divine Anhedonia	Idol
KO5bV2cN61zILYqO	Rihanna	Rude Boy	Rated R
KOB0kXKBJWxappOD	Monica	Here I Am	Still Standing
KOLysQk7qB5cZHLe	Mom Jeans.	Edward 40hands	Best Buds
KOT0B31EpP6yZIv1	Pharrell Williams	Come Get It Bae	G I R L
KPM5vrE5Ll9WViMx	Maysa	Caminhos Cruzados	The Music of Brazil / Maysa , Vol. 2 / Recordings 1956 - 1958
KPNfR4flsnHdwDhB	Alter Bridge	Ghost of Days Gone By	AB III
KQ4Ebd6Mu9glmWN2	Samael	Samael	Reign of Light
KQgUhsoki9Z4shww	Hilary Duff	Picture This	Breathe In. Breathe Out.
KQvMfzBKmNFIxxqC	Desireless	Voyage voyage	François
KR5Buj1hgH9F0VuA	Sleigh Bells	Demons	Reign of Terror
KRY3z4w12Y1yUY7y	Bob Dylan	Visions of Johanna	Blonde On Blonde
KRfKxafMjhFbiYkE	H.E.A.T	Shelter	Freedom Rock
KS3sxb1egfzHtk8i	Kygo	Remind Me to Forget	Remind Me to Forget
KSFqEF78UeE2v8za	Avril Lavigne	17	Avril Lavigne (Expanded Edition)
KSGZY5PmfSinXRwP	Does It Offend You, Yeah?	We Are Rockstars	You Have No Idea What You're Getting Yourself Into
KSaFBdjH06q67dhn	Parliament	Give Up The Funk (Tear The Roof Off The Sucker)	Mothership Connection
KT1e1xNtYIivCVBP	Blur	New World Towers	The Magic Whip
KTAJ80ZmakW4CtD8	The Pains of Being Pure at Heart	The Tenure Itch	The Pains of Being Pure at Heart
KTWm6hNq8r4vRKkw	Fleece	Gabe's Song	Scavenger
KTqiwp3D2UyBbnqy	Marina	Gold	FROOT
KU2VFVbtXug3zFKE	Kelly Rowland	Haven't Told You	Simply Deep
KUn4Tcrh7rNlKRBD	Kelis	Millionaire	Tasty
KVQx0sxmCfLekhlI	Default	Let You Down	Re-Cuts
KW5NQ5oDNsWTSSu8	Rush	Best I Can	Fly By Night
KW7FYxwQGGmhcZEQ	Nevermore	The Psalm of Lydia	This Godless Endeavor
KXbJRji5TObQUK8V	Corinne Bailey Rae	Is This Love	The Love E.P.
KYXEpMIkih2KQoAa	Gary Clark Jr.	Dirty Dishes Blues	This Land
KYfT1CK8m0esKr0N	John Lennon	Woman	Double Fantasy Stripped Down
KZXoKszUQA52wY0h	Slowdive	Miranda	Pygmalion
KZZhnNc7dpLQi2cE	T-Bone Walker	T-Bone Blues	T-Bone Blues
Ka7rOUXRQHdupmMD	Kat DeLuna	In the End	9 Lives
KaTCF5M35YvkjjAI	Shinedown	Darkside	ATTENTION ATTENTION
KbNqFabcrHueyTt2	Maverick Sabre	I Need	Lonely Are The Brave
KbXwApyLBFDqQE00	Mallu Magalhães	Youhuhu	Pitanga
KbdXu4XWhxlFVG3T	Manowar	Brothers Of Metal (Part 1)	Louder Than Hell
Kbf3cPfjxGjRiVTv	Blutengel	You Walk Away	Monument (Deluxe Edition)
Kbgg3ve6anV4CbLF	Parquet Courts	Bodies Made Of	Sunbathing Animal
KbiCjEDMzzHYn6zF	Fugazi	Cashout	The Argument
Kc2LpewwVWSoeEfk	Live	Lakini's Juice	Secret Samadhi
KcCbr0D0Ns3up2aY	BROCKHAMPTON	CINEMA 1	SATURATION III
KcFV0wWs4MWaujLx	Red	The Moment We Come Alive	Release The Panic
KceJ2PgwAcgezKE9	UNKLE	Hold My Hand	War Stories
KdCH5aDnWo0foi0Z	Shannon and the Clams	If You Could Know	Onion
KdNVAUa7SJOUUSev	Deftones	Gauze	Koi No Yokan
KdqBApQdbY75Jsgm	Firewater	This Is My Life	The Golden Hour
Ke6kqRiqnwKdt3Gf	Beat Happening	Our Secret	Beat Happening
KeGhQaWgApmKiJSN	Natalie Imbruglia	Torn	Left Of The Middle
KeKbzmQ8Nas7OUHo	Elvis Crespo	Suavemente	Suavemente...Los Exitos
KfCJWRrBAcPjxJNM	R.E.M.	The One I Love	Document - 25th Anniversary Edition
Kfz4AA605CIGT9sF	Dream Theater	Scene Four: Beyond This Life	Metropolis Part 2: Scenes From A Memory
KgPAIYN2cNIqKxdt	Rotting Christ	The Sign Of Evil Existence	Thy Mighty Contract (Re-issue)
KgVg4wQvqUuIlBYt	Andrew McMahon in the Wilderness	High Dive	Andrew McMahon In The Wilderness
KgfevHF8TE4mpjU2	Kat Graham	Run Away	Roxbury Drive
Kgiu2ovOND7HCZBl	Maria Rita	Cara Valente	Maria Rita
KglZBeCEQv53Y3hu	Megadeth	44 Minutes	ENDGAME
KgpoeCAcHHJg0mRv	Rise Against	The Violence	Wolves
KguTteL3tOdobHH3	Imogen Heap	Just For Now	Speak for Yourself
KjCUwiuHXWiz9nFc	After Forever	The Key	Decipher: The Album - The Sessions
KjQZmHNRq678fOJd	Doves	Pounding	The Last Broadcast
KkfPwmaeG9SRW57r	Haggard	Per Aspera Ad Astra	Eppur Si Muove
Kls900uPwg0Gla6G	O Teatro Mágico	Pratododia	Entrada para Raros (10th Anniversary Edition)
KmLvXEZaTy6o3jRp	Kilo Kish	Navy	Navy
Kn49b5AncLlx7Jr7	Akdong Musician	How People Move	SPRING
KnDiMNf6sE7hLTCq	Sam Cooke	Summertime	30 Greatest Hits: Portrait of a Legend 1951-1964
KnDzicVDSkHjy0kY	Nick Carter	Falling Down	I'm Taking Off
KnMItrBYhHFixzJT	Kacey Musgraves	High Horse	Golden Hour
KngZ0mHlw5CvVmqC	Maria Bethânia	Gostoso Demais	Abraçar e Agradecer (Ao Vivo)
KnkA0U2ytjyeYiME	Status Quo	Roll Over Lay Down	Hello
Ko90Puy9269f5Okn	Owlle	Ticky Ticky	Ticky Ticky
KoOw5U557YT4cI0z	Motorama	Dispersed Energy	Poverty
KpWQdk5Egc2yCpDb	Red Hot Chili Peppers	Meet Me at the Corner	I'm with You
Kpbzp06WpfKQWu5v	Inna	My Dreams	My Dreams
Kqf9hJdu2LwOJkPl	Télépopmusik	Genetic World	Genetic World
KsuRJokxNoGSwPAR	Hamilton, Joe Frank & Reynolds	Don't Pull Your Love	Hamilton, Joe Frank & Reynolds
KtuBiBx6SGPo9PRO	Troye Sivan	YOUTH - Acoustic	Blue Neighbourhood (The Remixes)
KuvYDe7uXJKnIcuf	Emma Bunton	We're Not Gonna Sleep Tonight	A Girl Like Me
KwA8khjFWlElYAMl	She Past Away	Katarsis	Narin Yalnizlik
KwFJaPn6gwoNd3Q4	Sunny Day Real Estate	Snibe	The Rising Tide
KwZai1UJW5Nj0mRT	Nas	Represent	Illmatic
KwqUqczAzQzmF26F	Led Zeppelin	In the Evening	In Through The Out Door
KxVk0UdKxRQRyZ1V	Faith No More	Blood	Introduce Yourself
KxmnjxQO27BpFmNl	Missy Elliott	Old School Joint	Miss E...So Addictive
KxryDZFfi0mkMMiM	Muse	Starlight	Black Holes And Revelations
KyKofQobtlbo7BxA	Seether	Fake It	Finding Beauty In Negative Spaces (Bonus Track Version)
KyUXMt1bUkNEExrO	Ween	Loving U Thru It All	Pure Guava
KyZ3HJItTUEMmlsq	Bon Iver	Flume	For Emma, Forever Ago
KzNcFrjnx3j5G6tp	Patsy Cline	You Belong to Me	Sweet Dreams: Her Complete Decca Masters (1960-1963)
Kzp3U8eHGgi3Xj2d	The Miracles	Love Machine	City Of Angels
L03rVuzJmEYWQnMV	Underoath	Too Bright To See, Too Loud To Hear	Lost In The Sound Of Separation
L0PFQ0vv7PypWQOn	Guided by Voices	Buzzards and Dreadful Crows	Bee Thousand
L0PoZyReXUJGcasS	Hillsong Worship	Broken Vessels (Amazing Grace)	No Other Name (Deluxe Edition/Live)
L1kpfn0v98YZecFg	The Cars	You're All I've Got Tonight	The Cars
L24peikXbBLLYSBC	Sara Bareilles	She Used to be Mine	What's Inside: Songs from Waitress
L2GriWeUOiBcGzdK	311	Amber	Greatest Hits '93 - '03
L2PMzVkCfwku97LT	Lostprophets	Sway	Start Something
L2YZohnGiw7ERRnm	Cannibal Corpse	Eaten from Inside	Vile
L2gnt8dqIkmRjefp	Fallujah	The Void Alone	Dreamless
L3Kp1jbgQ610Ug6z	Madonna	Spanish Eyes	Like a Prayer
L3aYkhfpuDhIZYKf	Dead Kennedys	Winnebago Warrior	Plastic Surgery Disasters/In God We Trust, Inc.
L4wfsVXT1EcAn9FG	A1	Like a Rose	Waiting for Daylight
L4z32xReU7dzJl5O	Cocteau Twins	Primitive Heart	Lullabies To Violaine - Volume 2
L5R0wueWU2bQ7yMw	The Sundays	Your Eyes	Static & Silence
L5bQ37pq3PcoVtDn	George Harrison	Apple Scruffs	All Things Must Pass (Remastered)
L5hzUwJxVruePOF5	Empire! Empire! (I Was a Lonely Estate)	With Your Greatest Fears Realized, You Will Not Be Comforted	What It Takes To Move Forward
L63Ujer0nrplPJl6	Robyn	Don't Want You Back	Robyn Is Here
L6DZDtiLx6VgIsgw	Elis Regina	O Que Foi Feito Devera (De Vera)	The Essential
L6NCkBOBDxFnAoio	t.A.T.u.	Null and Void	t.A.T.u. - The Best
L6fISSrVsp1CikpK	Grace Jones	I've Done It Again	Nightclubbing
L76yXbX4hMnIwhiE	John Legend	All of Me	Love In The Future (Expanded Edition)
L7MA6Cya6rxwWlSg	Love of Lesbian	1999	1999 (o como generar incendios de nieve con una lupa enfocando la luna)
L7fA9PDmAwO8bPV8	Magazine	Burst	Real Life
L7gVYvcJZULscf9R	Watain	Antikrists Mirakel	TRIDENT WOLF ECLIPSE
L8Og27BahD91hNM6	Gus Dapperton	Of Lacking Spectacle	13 Reasons Why (Season 2)
L8bRrL53bYInlShC	Bent	Magic Love	Magic Love (Remixes)
L9DWikIEkgNZzSdZ	R.E.M.	Star 69	Monster
LAjAikN7XzYRFY1D	Nirvana	Molly's Lips - BBC John Peel Session 1990	Incesticide
LAmLuNffCmI3XzIl	Panama Wedding	All Of The People	Parallel Play
LArarDy0SyTJDoIZ	Eric Clapton	Circus	Unplugged (Deluxe Edition)
LBRwdFxhqt8YiZMb	The Sea and Cake	The Argument	The Fawn
LBqozPyw2pc2tlt3	Otha	One of the Girls	One of the Girls
LCf0x3hG5pCDaK1j	Dexter Wansel	The Sweetest Pain	Time Is Slipping Away
LD4zt4OLZzv5ukRh	Black Pyramid	Mirror Messiah	Black Pyramid
LDPLtvhHromiHGAf	The Joy Formidable	Cradle	The Big Roar
LDqKX5b7WLs0fGDY	Him	Heaven Tonight	Razorblade Romance (Deluxe Re-Mastered)
LDzdNIvQfvwesjEQ	Michael Jackson	Bad	Bad 25th Anniversary
LE0isUFIeLTqqstc	Melvins	I Want To Hold Your Hand	Pinkus Abortion Technician
LEJM0X49P2ctc8Pw	Dire Straits	Where Do You Think You're Going	Communiqué
LEsoWCESdo0w4Jpv	Deathspell Omega	Devouring Famine	Paracletus
LExFi0fEE33rufmE	Bondage Fairies	Morphine	Bondage Fairies
LF1AwweRbtUw6fkb	Cloud Nothings	Giving Into Seeing	Here and Nowhere Else
LFKYue8YlfYi1ILw	Belinda	Noche Cool	Utopia 2
LFy7e4MyG6iK6wdd	INXS	New Sensation	Kick
LG6UeDMxqLJUrAq7	Steps	Stomp	The Collection
LGKdGv28t3VPzK5l	Scorpions	Polar Nights	Tokyo Tapes (Live)
LGuvev6ad629cOrI	Igorrr	Viande	Savage Sinusoid
LHtNZBLhK0TLvQEO	Jessie J	Alive	Alive (Deluxe Edition)
LIYDFOi2cYIjvNUW	Michael Bublé	Cry Me a River	Crazy Love
LIYIBenQlQQnEjRA	The Three Degrees	Dirty Ol' Man	The Three Degrees
LIhqjtO03rPzhBFw	Waterparks	Royal	Double Dare
LJ9ZMiQ9rjYM6xgx	Gorillaz	Stylo (Feat. Mos Def And Bobby Womack)	Plastic Beach
LJQAZJrSM0xZlNfp	Holding Absence	Like a Shadow	Holding Absence
LKN5Ub9853ovNRI8	Burzum	Frijôs goldene Tränen	Hlidskjalf
LL8zuim3k1S1zosF	The Cardigans	Sick & Tired	Emmerdale (Remastered)
LLOiYZjVLnwyD2Qz	Make Them Suffer	Blood Moon	Old Souls & Lord Of Woe
LLTTsV7eslc7WiQW	2Pac	Lord Knows	Me Against The World
LLuXOL6rMBkcZsuq	Nicki Minaj	Good Form	Queen
LN00sO8Hi5Vc1Za6	Take That	Hey Boy	III (2015 Edition)
LNswFMO2pWlRebS2	Hands Like Houses	Monster	Anon.
LNxfcBqf3mUJPzu7	Passenger	Heart's On Fire	Whispers (Deluxe)
LO073CwlsT9RZsRa	Rufus	Once You Get Started	Rufusized
LO0uzPSnPRwlcQQn	Panda Bear	Comfy in Nautica	Person Pitch
LODlZ2SaoVCgSUaM	Elton John	Little Jeannie	21 At 33
LP83pCNYrpqmCerl	Tom Zé	sonho colorido de um pintor	Dois Momentos - Vol.1
LP8SxUB1bOG1Ra3P	The Beatles	Revolution 1	The Beatles (Remastered)
LPD4bFWqgdgDKBIn	Engenheiros Do Hawaii	Ando Só	Várias Variáveis
LPLcWIYMeIxFWRT7	Austin Mahone	Except for Us	For Me+You
LQKd7z8masEt7dDg	The Maine	We All Roll Along	Can't Stop Won't Stop
LQR7TPMPlVA2Amta	Gladys Knight & The Pips	Best Thing That Ever Happened to Me	Imagination (Expanded Edition)
LQeXBuOX2R23RjRA	Jasmin Gabay	Kiss Like This	Kiss Like This
LQstYWe4jn4FqaNN	The Struts	Put Your Money on Me	Everybody Wants
LRFl10UsyjtvI1MW	Dag Nasty	Circles	Can I Say
LRHEy5htrDSiGPC9	IMRI	I Feel Alive	I Feel Alive
LRYZmzvmweTDQcwq	Tom Waits	Yesterday Is Here	Franks Wild Years
LSQ8ppg6LbtTgJad	Chevelle	Hats Off to the Bull	Hats Off to the Bull
LSbtaNWBHzNKHa2D	Jex Thoth	Nothing Left to Die	Jex Thoth
LSn6nPPs4pRhvw2P	Velvet Revolver	Superhuman	Contraband
LSwu6xc4b80n9vW2	Drowning Pool	Let The Sin Begin	Drowning Pool
LU9pfbzRxoXmlpQI	Hazel English	Never Going Home	Just Give In / Never Going Home
LUV5bYQmuBkdOInF	Radiohead	Motion Picture Soundtrack	Kid A
LUYNyDFcBwOsYwJV	t.A.T.u.	Космос	Агент Смит - Русский Космос
LUnFHqkwWRUsvMAV	Dire Straits	Wild West End	Dire Straits
LUnS609XaUoS5C7T	Amber	White Noise	WHITE NOISE + LOST AT SEA
LVNIWsEfEvLnxGFR	Eminem	Still Don't Give a Fuck	The Slim Shady LP
LW33trvwsDgSYtaL	Bauhaus	Stigmata Martyr	In The Flat Field
LWS6WQGYcORay459	Aphex Twin	minipops 67 (source field mix)	Syro
LXBcRdiP7Ax6sgUi	Casey	Ceremony	Love Is Not Enough
LXg9nms2tgD14h3B	Papa Roach	Blood Brothers	Infest
LXs0gOfFuWSvVxZs	The Distillers	The Hunger	Coral Fang (PA Version)
LYYSOlJJ0hDoYIqP	Mecano	Los amantes	Descanso Dominical/Une Femme Avec Une Femme
LYot4W32kHWKash7	Teyana Taylor	WTP	K.T.S.E.
LYz1w84lv0wWMHAV	Tormentor	Tormentor I	Anno Domini
LZ37OMMnRhvQfKMR	Damien Jurado	The Last Great Washington State	The Horizon Just Laughed
LZI7G5GNQShBvuXT	Dokken	Kiss of Death	Back For The Attack
LZUFTnAB77X15RSz	Moonspell	Awake	Irreligious
LZXd9FJwCYRq64Hh	BTS	Euphoria	Love Yourself 結 'Answer'
La0lQnGzZHDa1azv	Girls	Heartbreaker	Broken Dreams Club
LaQnxanNo2ZbQDqn	Slayer	Die By The Sword	Show No Mercy
LablCR5pL7cshkQa	Selena Gomez	Camouflage	Revival (Deluxe)
LalGH4emAyu0T5I0	Emperor	Lord of the Storms	In The Nightside Eclipse (20th Anniversary Edition)
LanLfwsIn2x7KT9Q	Daniel Rossen	Silent Song	Silent Hour / Golden Mile
Lb1aD3FfXFY3wdOC	Laura Nyro	December's Boudoir	Eli And The Thirteenth Confession
LbtGMfhto3r5qsn1	Iron Maiden	Iron Maiden	Piece of Mind (2015 - Remaster)
Lby46KOu627ZLS7c	Passion Pit	Mirrored Sea	Gossamer
Lc2PRwM0FYxpjpIH	*NSYNC	Just Don't Tell Me That	Celebrity
LcQ3vuMGzZQghY41	The Greenhornes	There Is An End	Dual Mono
LchsEmbJdb7FVwOv	Scissor Sisters	Shady Love	Magic Hour (Deluxe)
LcpU4qRJ5zx7vgkJ	Bob Marley & The Wailers	400 Years	Catch A Fire
Le1UxKnFvvjs2MxS	Eminem	So Much Better	The Marshall Mathers LP2 (Deluxe)
Le72mAoaMGcRgGke	Radiohead	Airbag	OK Computer
Lef9PrJCia3JoJv1	Annie	Take You Home	Don't Stop
Leuy8Zs9u1vn56Ge	Nevermore	We Disintegrate	Dead Heart In a Dead World
LfgA8L3yQjK7GxeR	Fleet Foxes	Sun Giant	Sun Giant
Lfz6ZdxizZyKdGzS	Mc Wm	Rabetania	Rabetania
Lggy2QpQLVLASQ9Q	Bad Religion	Dearly Beloved	New Maps of Hell (Deluxe Edition)
Lgxr23kxIralNyF2	Rush	Grand Designs	Power Windows
Lh1piMazF4t3mnzh	Royal Thunder	Parsonz Curse	CVI
Lhl1FOYwC8eYnsLB	TOMASA DEL REAL	Contigo	Contigo
LhooJo6vANQOLlsf	Jacob Whitesides	Focus	Why?
Lhy3CphCpY3I7SmB	The Long Blondes	Once and Never Again	Someone To Drive You Home (Standard Version)
LiDbDQQh8XYTHZ3m	Family	La Noche Inventada	Un Soplo En El Corazón
LivaZ25x4zX2XEu7	E-girls	Dance Dance Dance	Phineas and Ferb: Rockin' and Rollin'
LjQnLMz5ZKDKpTUT	Social Distortion	Drug Train	Social Distortion
LjXguG4rUlEQ7rMf	Freddie Jackson	Rock Me Tonight (For Old Times Sake)	Freddie Jackson Love Songs
Ljh4OQHktTus5vp8	We Are Scientists	Nobody Move, Nobody Get Hurt	With Love And Squalor
LjxTLm8D1RuzNiHm	Pearl Jam	Force of Nature	Backspacer
Lk2xlxBd7CjUYutO	Trey Songz	Bottoms Up (feat. Nicki Minaj)	Passion, Pain & Pleasure
Lkv2DgDPlkseob65	Killswitch Engage	Daylight Dies	As Daylight Dies (Special Edition)
Lm1lBPHIoKVQTx82	Heart	Dreamboat Annie	Dreamboat Annie
LmBCtyuLCLKHvDTM	Linda Ronstadt	It's So Easy	Simple Dreams
LmBeTTydgEYCXgUW	Jamiroquai	Little L	A funk odyssey
LnoRnA2YJuoBUOMK	Inna	J'adore	Party Never Ends
LntHS67c8LSNedzA	Gloria Gaynor	Never Can Say Goodbye	20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor
LoQvT4CUEiQZAUD3	Death in June	Heaven Street	The Guilty Have No Pride
LoUB6rTVEQe54TTo	Beartooth	Clever	Disease
LorzapbK3XS7Ysoq	A Day to Remember	Justified	Bad Vibrations (Deluxe Edition)
Lp6lyY1gdZJl34kY	Jordin Sparks	Shy Boy	Jordin Sparks
LpYsQKoVppZPHyyh	Jimmy Eat World	Here It Goes	Chase This Light
Lpo6nAOnVimwagQI	Papa Roach	American Dreams	Crooked Teeth (Deluxe)
Lps2nY7wJhof8WRL	Smash Mouth	Can't Get Enough of You Baby	Astro Lounge
Lpv9FoxdwHrKQGW4	Porcupine Tree	Time Flies	Octane Twisted
LqoA0AAvPqVl1PtB	Bob Dylan	Gonna Change My Way of Thinking	Slow Train Coming
LqxTLLYk5xYqvlM8	Nightwish	End of All Hope	Decades
Lr07fhk9Nrjh3pQB	Death Cab for Cutie	I Will Possess Your Heart	Narrow Stairs
LrDRE2DpoxfCXGZd	The Pussycat Dolls	Takin' Over the World	Doll Domination (Deluxe)
LrHDtYGETwyw1age	Riverside	Driven To Destruction	Anno Domini High Definition - EP
LsMLJpXYv4cspLKZ	Snowmine	Tidal Wave	Tidal Wave
LsU4mqdB7sZuNBbx	Franz Ferdinand	Lucid Dreams	Tonight: Franz Ferdinand
LskA0oIk4mrHtF6n	Of Mice & Men	Public Service Announcement	Restoring Force: Full Circle
LsyLoWoaqR5iVQJ9	Converge	Phoenix in Flames	Jane Doe
LtRhBa3BoAjDFDiM	These New Puritans	Fragment Two	Field of Reeds
Lu5T51xUcGPS7u0d	S Club 7	Two In A Million	S Club
LupdAWLBwgPcR5vH	Katatonia	Pale Flag	The Fall of Hearts
LuyxeVk8b2tEEmwk	Enjambre	Dulce Soledad	Daltónico
LvVNMJELpynmjiZR	James Blake	Not Long Now	Enough Thunder
LwENT6TTHg9ggSDR	Chris Rea	Josephine	Shamrock Diaries
Lwod8hlqEglIT2G5	Too Close To Touch	Translate	Haven't Been Myself
LxLUuPzvkl3uwoUA	David Bowie	The Bewlay Brothers	Hunky Dory (2015 Remastered Version)
